Anneal Time,Temperature,R BAAc,R MAI,QW 1,QW 2,QW 3,QW 4,QW 5,QW 6,QW 7,QW 8,QW 9,QW 10,QW 11,QW 12,QW 99,source
20.0,60.0,1.836842105263158,1.45,0.37990618111930036,0.21287759691195587,0.20697349853603675,0.0,0.23004775587082743,0.0487441121312545,0.17047423976984344,0.12149818007239731,0.0,0.0864716396156129,0.0,0.06549440829022682,0.08593944126424477,GP_posterior_sample
20.0,60.0,1.9473684210526319,1.45,0.3376313747815843,0.3504368285157071,0.21007899404089236,0.0,0.1448355719053699,0.050634252089263074,0.349280023076586,0.22717970017010297,0.0008696876645482993,0.08908112640810675,0.0,0.06243638982960793,0.08923622314693924,GP_posterior_sample
20.0,60.0,2.057894736842105,1.45,0.43670981421807065,0.2401597661271785,0.008052309701844007,0.18313802282854214,0.27494765579639646,0.0,0.0,0.0,0.0,0.0,0.0,0.38509255974111745,0.0,GP_posterior_sample
20.0,60.0,2.168421052631579,1.45,0.4595494570394199,0.49695391469428996,0.3431503143636804,0.12399833472761648,0.0,0.13162725929657967,0.15314056149837363,0.0,0.0045560769587985606,0.20089833957073855,0.0,0.16268582496127326,0.23050421637393254,GP_posterior_sample
20.0,60.0,2.278947368421053,1.45,0.33905458264866567,0.2134811359497501,0.2712681796055776,0.05157300421198929,0.1768276837865898,0.08787665815714443,0.18360518901998338,0.17291115406657845,0.062204610650149025,0.14049719554259607,0.07320753035035237,0.214858282920386,0.15419442323805926,GP_posterior_sample
20.0,60.0,2.3894736842105266,1.45,0.3798341633943624,0.2555984612006022,0.29639925973159276,0.09363021132600466,0.32412969582580764,0.10317252918958533,0.1913128580064516,0.1921111604722538,0.1432502043948825,0.16161434788347204,0.0,0.1922564574196577,0.18087347961487477,GP_posterior_sample
20.0,60.0,2.5,1.45,0.3373817074583334,0.13657828464058758,0.0,0.10126178981685642,0.3430888556299184,0.0,0.21228750989793102,0.1049682347834628,0.0,0.0,0.024603521776996103,0.15627036699271063,0.0,GP_posterior_sample
20.0,64.73684210526315,0.4,1.45,0.0,0.07778485519080887,0.5260885764674629,0.18350220499113074,0.0,0.24297146137652487,0.04295846296647071,0.13738643577791226,0.11583657706358329,0.35461776310723964,0.24158469803883564,0.3043540555283755,0.4247107599713622,GP_posterior_sample
20.0,64.73684210526315,0.5105263157894737,1.45,0.0,0.15543913880949145,0.27635094451369757,0.34024737599050425,0.3069751120648468,0.09097025047920061,0.03534415795580366,0.0,0.12816203045035202,0.14476814292485835,0.2537708540463647,0.31304162161404553,0.15959026658637032,GP_posterior_sample
20.0,64.73684210526315,0.6210526315789474,1.45,0.0,0.09127821373247184,0.18598069386019678,0.0,0.22105583557871522,0.03596697595880359,0.12202596818526673,0.03457773576567017,0.0,0.06883179874211767,0.08996562373594943,0.12153202573546286,0.06365356192098327,GP_posterior_sample
20.0,64.73684210526315,0.7315789473684211,1.45,0.0,0.25517852536219093,0.5892375493765469,0.05416078284184064,0.18524195515699204,0.2814066794652435,0.03612958607649554,0.04485294255262137,0.04769453848280735,0.4076806030012774,0.1287959922769166,0.004295555599913792,0.49174946264277763,GP_posterior_sample
20.0,64.73684210526315,0.8421052631578948,1.45,0.0,0.34940803769750506,0.24301815544536343,0.1004226240528691,0.19344071668174695,0.07068246180540604,0.16934411026170662,0.06166602647658495,0.048452167351014826,0.11675925587453054,0.0,0.12587074135736653,0.1242043080723941,GP_posterior_sample
20.0,64.73684210526315,0.9526315789473685,1.45,0.0,0.3531592774413686,0.008480017061386153,0.1821478855612847,0.022381687676210363,0.0,0.08703126190705042,0.0,0.03079212052683645,0.0,0.034561366912299864,0.1502782584274448,0.0,GP_posterior_sample
20.0,64.73684210526315,1.0631578947368423,1.45,0.22940586917648154,0.6494311803411507,0.18296188835897062,0.0,0.15677442651351936,0.034129599316524754,0.12102110355524538,0.0,0.0,0.06629515585461696,0.0,0.0,0.06044880980710654,GP_posterior_sample
20.0,64.73684210526315,1.1736842105263159,1.45,0.06318087678489838,0.46874636441366746,0.0,0.09615582885885718,0.1934043299453317,0.0,0.0,0.04009167966401799,0.0,0.0,0.01234130218901694,0.06823889216967219,0.0,GP_posterior_sample
20.0,64.73684210526315,1.2842105263157895,1.45,0.04294150670909731,0.23151238590142498,0.42573331056829145,0.0,0.08349738465210695,0.18189087124975917,0.034859841875077555,0.04256248917675813,0.0,0.27029120700318476,0.0,0.0,0.3181740021714962,GP_posterior_sample
20.0,64.73684210526315,1.3947368421052633,1.45,0.16808247245187358,0.5191475003706413,0.18108489534909467,0.0003191664671877148,0.19340239072429458,0.03298717953735516,0.11834487602204372,0.0,0.0,0.0647179555459331,0.09540546492804909,0.0,0.05845620136854081,GP_posterior_sample
20.0,64.73684210526315,1.505263157894737,1.45,0.3004965233270494,0.413021977531371,0.1266634842273964,0.008236543860607605,0.1287526393545547,0.0,0.11776945385397816,0.0037687023599707187,0.0,0.018988714164354367,0.0,0.0,0.0006826441580549125,GP_posterior_sample
20.0,64.73684210526315,1.6157894736842104,1.45,0.2727021608173083,0.37014196803073685,0.42958420593042923,0.08722258679383549,0.0,0.18423469405893914,0.1675014634999438,0.21055215266538851,0.15130067658649682,0.27352703863490413,0.0,0.05772360667240946,0.32226209762750235,GP_posterior_sample
20.0,64.73684210526315,1.7263157894736842,1.45,0.3968885420798779,0.48707432635444187,0.0,0.0,0.18651835109548578,0.0,0.25686191858488294,0.07197414547163672,0.0,0.0,0.10767615802960062,0.0,0.0,GP_posterior_sample
20.0,64.73684210526315,1.836842105263158,1.45,0.3135027142786394,0.4022203361640954,0.339954090854624,0.0,0.0,0.12968189831964447,0.14722178336431455,0.07332061887075564,0.0,0.19821261582079266,0.04987011925794106,0.17062073562053492,0.22711111799680603,GP_posterior_sample
20.0,64.73684210526315,1.9473684210526319,1.45,0.36769317121897793,0.2994751342311882,0.0,0.0,0.05943583208687727,0.0,0.15537830419555387,0.1435628339601939,0.0,0.0,0.071746621394314,0.0,0.0,GP_posterior_sample
20.0,64.73684210526315,2.057894736842105,1.45,0.4346080467024885,0.00211090956748905,0.14008097584677776,0.0,0.17979275704133907,0.008030406434603676,0.24018494015800135,0.0,0.058407082405600164,0.030263168471059476,0.0,0.17392181716765745,0.014926600786817804,GP_posterior_sample
20.0,64.73684210526315,2.168421052631579,1.45,0.45451939583369266,0.3097061939324841,0.04961308632339087,0.0,0.11445556084129051,0.0,0.2961396266454139,0.17159076963690567,0.0,0.0,0.07767358465706276,0.05377350558737293,0.0,GP_posterior_sample
20.0,64.73684210526315,2.278947368421053,1.45,0.3536538897291387,0.11209003570461501,0.49459122961588775,0.09132920901016758,0.005331099718935417,0.22380080285767262,0.1475131100719054,0.0722426783748766,0.14570562660963024,0.3281511620513786,0.0,0.38361530552118434,0.3912732997364795,GP_posterior_sample
20.0,64.73684210526315,2.3894736842105266,1.45,0.3003824423918689,0.0,0.5453586206270435,0.1645834992627268,0.08824379058661316,0.2547000503896674,0.16976400202182962,0.1526300223818916,0.1117708009756164,0.37081000220292526,0.0,0.18542806692179908,0.4451677634880946,GP_posterior_sample
20.0,64.73684210526315,2.5,1.45,0.18714819627398216,0.23586391661491524,0.1956149812628173,0.14716432759053785,0.0,0.041830823308818786,0.2549605972433355,0.0,0.0,0.07692730095518466,0.0,0.0,0.07388128374893926,GP_posterior_sample
20.0,69.47368421052632,0.4,1.45,0.0,0.0,0.39090817791849714,0.1303830461793971,0.003479923708587976,0.16069477720891923,0.12937419864406643,0.0,0.0744730820372311,0.24102833299341858,0.2078518944962674,0.2900111470917048,0.28120377754783765,GP_posterior_sample
20.0,69.47368421052632,0.5105263157894737,1.45,0.0,0.23331492687367986,0.22055385229914165,0.2030496117180832,0.10488127905229672,0.057009707509319676,0.09511982814617301,0.011228801568551064,0.014372503460911401,0.09788294377844542,0.24231265452892414,0.288402874002971,0.10035629170784818,GP_posterior_sample
20.0,69.47368421052632,0.6210526315789474,1.45,0.04767140536394658,0.15535871288478015,0.34540033934023656,0.26994109887712464,0.16736691059068876,0.13299672259416184,0.02036512908124205,0.11070798083522795,0.2326316642860205,0.20278899130406886,0.0525120802791037,0.20352109874531385,0.23289283408943792,GP_posterior_sample
20.0,69.47368421052632,0.7315789473684211,1.45,0.0,0.2100086736983217,0.1249471776133517,0.1849242003739413,0.16111091010751993,0.0,0.1575788139081082,0.17662414784560826,0.1600062253353739,0.017546535473637603,0.010469318446367781,0.12769625797372552,0.0,GP_posterior_sample
20.0,69.47368421052632,0.8421052631578948,1.45,0.06535549629290045,0.39686190798366155,0.0,0.1477791192169727,0.2005605690278916,0.0,0.18676012331398067,0.06006248636584408,0.008429988296359645,0.0,0.11920584752213084,0.09587932148170558,0.0,GP_posterior_sample
20.0,69.47368421052632,0.9526315789473685,1.45,0.11171473325722847,0.6987099627149403,0.0,0.0,0.27755028377025964,0.0,0.2061065511693878,0.0,0.0,0.0,0.18591333799602316,0.08463773357865136,0.0,GP_posterior_sample
20.0,69.47368421052632,1.0631578947368423,1.45,0.0,0.27903767109975447,0.3145345328051431,0.14047039869171543,0.0,0.11421044704588833,0.010851804472466337,0.008186076716079876,0.0,0.1768530611547377,0.0,0.058634548179167675,0.20012581458464554,GP_posterior_sample
20.0,69.47368421052632,1.1736842105263159,1.45,0.033792063090585675,0.39484987648201514,0.6257082001831464,0.1908063602931721,0.0,0.3036043075978066,0.0,0.30381537800111524,0.06381389152216438,0.43832617355344017,0.0,0.10380609509144756,0.5304665629062554,GP_posterior_sample
20.0,69.47368421052632,1.2842105263157895,1.45,0.17833717507786373,0.6936130321811522,0.29555671829717395,0.0,0.0,0.10265972173937879,0.0,0.0,0.0,0.1609063768876013,0.24340176905799743,0.0,0.179979040923185,GP_posterior_sample
20.0,69.47368421052632,1.3947368421052633,1.45,0.24753120462999637,0.5247084688835713,0.1630383488710741,0.009520417099242354,0.09755500342194427,0.022003264555403995,0.0,0.0,0.0,0.04955379748777783,0.015877715673700023,0.0,0.03929805820558421,GP_posterior_sample
20.0,69.47368421052632,1.505263157894737,1.45,0.2025723022813931,0.30319576192236997,0.5697017776632283,0.0,0.3126311060144412,0.2695163570776752,0.15551937061059667,0.02623140847365862,0.0,0.3912650782686307,0.009235207824394595,0.0,0.4710103637942289,GP_posterior_sample
20.0,69.47368421052632,1.6157894736842104,1.45,0.29296462367616616,0.5353955888797198,0.2901977143704182,0.0,0.01910351720953618,0.09939799830708008,0.0,0.16219193033575652,0.0,0.15640331129116855,0.025216363917871513,0.0,0.1742899433130314,GP_posterior_sample
20.0,69.47368421052632,1.7263157894736842,1.45,0.4151380648114613,0.008909221127746614,0.26752187183495585,0.03538740073789348,0.0,0.08559649191598306,0.09341169199844054,0.24251007849691208,0.16911223031902023,0.13734924680695332,0.0,0.18806643937836598,0.1502173575601756,GP_posterior_sample
20.0,69.47368421052632,1.836842105263158,1.45,0.4418073138779244,0.39774867319011453,0.2927472036172651,0.0,0.2670940891274163,0.1009497286156392,0.3186417453873237,0.3003076973889378,0.0,0.1585455969608306,0.07640679964846514,0.0,0.17699647112670475,GP_posterior_sample
20.0,69.47368421052632,1.9473684210526319,1.45,0.4046838204958351,0.28676451992785207,0.22849965195097888,0.0,0.17033238594986994,0.061845867599323215,0.18385907990335787,0.3601677828588916,0.0,0.10455964294444069,0.09920008303419332,0.05989708507751866,0.10879152154306732,GP_posterior_sample
20.0,69.47368421052632,2.057894736842105,1.45,0.2679173813237066,0.12326117020633778,0.19894246132328466,0.0,0.18420921453408398,0.043856072745481096,0.060935833061502145,0.16641751798818172,0.0,0.0797233170036703,0.0,0.048151121698690624,0.07741372356771337,GP_posterior_sample
20.0,69.47368421052632,2.168421052631579,1.45,0.30891346241509793,0.16690454968583615,0.011102831225784981,0.0541096717459301,0.2189046199968478,0.0,0.08941353431773977,0.03843973670468413,0.10424047752701743,0.0,0.0359957931382838,0.16089052423142505,0.0,GP_posterior_sample
20.0,69.47368421052632,2.278947368421053,1.45,0.4929730770111919,0.3200393127310044,0.3343121227274401,0.08439287548304833,0.1735213319704283,0.12624795053825913,0.1045718595799072,0.14990565662355898,0.0,0.19347178097220308,0.05116999793062402,0.07118408947174118,0.22112162669812052,GP_posterior_sample
20.0,69.47368421052632,2.3894736842105266,1.45,0.4085860976157284,0.11751307219940799,0.2347752441915773,0.0,0.1590563077578756,0.06566546664095027,0.2645400359024033,0.13305861860722082,0.0,0.10983289967313781,0.11251388211072004,0.0,0.11545366572251763,GP_posterior_sample
20.0,69.47368421052632,2.5,1.45,0.1976878141093098,0.13426566018193817,0.4497145343985436,0.06842895358058096,0.06497689992422581,0.19648688960903044,0.28838720960306613,0.08318825287227578,0.0,0.29044215771460474,0.0,0.0,0.3436323756016944,GP_posterior_sample
20.0,74.21052631578948,0.4,1.45,0.10325420882031947,0.07511119670548844,0.18903848010999194,0.2217558984421062,0.0,0.03782807798414875,0.18641341108619974,0.0,0.09354141244021194,0.07140119638595063,0.24787311293632752,0.24014515379210688,0.06689969584509138,GP_posterior_sample
20.0,74.21052631578948,0.5105263157894737,1.45,0.0,0.051315632457843076,0.0,0.10194204207470553,0.013597864453891509,0.0,0.11850746529961022,0.1439809724447051,0.04177126902386153,0.0,0.17536471387646446,0.19285119452536315,0.0,GP_posterior_sample
20.0,74.21052631578948,0.6210526315789474,1.45,0.024382580687381774,0.17692425191917382,0.23396827032628723,0.12544413769203833,0.021524863296406016,0.0651743071639945,0.22225567947289057,0.22299263442636524,0.15543260280212243,0.10915481540604753,0.19179048808633414,0.03539258597203826,0.11459698542311403,GP_posterior_sample
20.0,74.21052631578948,0.7315789473684211,1.45,0.016781692433928838,0.34445983553222115,0.5342393918396384,0.242961604760418,0.1104838407623329,0.24793240297222552,0.28311048553693907,0.17398170001674512,0.07367193197441733,0.36146673295069687,0.2105947545921057,0.18893850916871063,0.43336363369349806,GP_posterior_sample
20.0,74.21052631578948,0.8421052631578948,1.45,0.08741685306420105,0.3725843125392841,0.18660101740261098,0.20779149040265538,0.0,0.03634453191165469,0.3254481931309843,0.038397617267658904,0.06439775354734059,0.0693530444140151,0.1279213516568604,0.09251783426303699,0.0643120949675913,GP_posterior_sample
20.0,74.21052631578948,0.9526315789473685,1.45,0.03577847174235785,0.25994847687886957,0.10207910339686652,0.266163766384652,0.03825896488196606,0.0,0.0,0.0,0.22604992792004083,0.0,0.0,0.30467668520265756,0.0,GP_posterior_sample
20.0,74.21052631578948,1.0631578947368423,1.45,0.24815744324554326,0.35673299995091523,0.0513868473412159,0.0,0.2465235841784426,0.0,0.009442125332828122,0.0,0.0,0.0,0.20834981632572502,0.05712903389935507,0.0,GP_posterior_sample
20.0,74.21052631578948,1.1736842105263159,1.45,0.04233666433730693,0.3649726876259594,0.07534900129751557,0.15902836182054417,0.422240885560057,0.0,0.0,0.028212673738836427,0.036733599489663135,0.0,0.0,0.12932688086397476,0.0,GP_posterior_sample
20.0,74.21052631578948,1.2842105263157895,1.45,0.15678762344312552,0.20426028785602568,0.20049169349359697,0.24779197411172982,0.00886009153971902,0.04479900298793714,0.0,0.0,0.02486896918090991,0.08102510632541157,0.0,0.13343116977124814,0.07905838238083587,GP_posterior_sample
20.0,74.21052631578948,1.3947368421052633,1.45,0.15102993699454748,0.4919458179265017,0.05365827732888773,0.0,0.19388761097805812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GP_posterior_sample
20.0,74.21052631578948,1.505263157894737,1.45,0.43644014556428296,0.3945030700425852,0.5005433336556293,0.04496252746462512,0.262612574342845,0.22742351287678203,0.0,0.1832262754941335,0.0,0.33315259800740227,0.0,0.10285412104825682,0.3975920301070278,GP_posterior_sample
20.0,74.21052631578948,1.6157894736842104,1.45,0.27040789568266915,0.2809663858054845,0.20342214219144494,0.009422312868281317,0.22575562330430393,0.04658260182748984,0.10107325353874233,0.12390894576529804,0.10237289330957791,0.08348750472887363,0.0,0.1351308172670506,0.08216933525780032,GP_posterior_sample
20.0,74.21052631578948,1.7263157894736842,1.45,0.5026534082821517,0.2810264928723837,0.268725926168552,0.0,0.22810427981628997,0.08632933187791027,0.3031475079643139,0.04772008268390271,0.0,0.13836098998160984,0.01998182874059192,0.0,0.15149557693179375,GP_posterior_sample
20.0,74.21052631578948,1.836842105263158,1.45,0.4749367932143329,0.17248145750858945,0.49062976141220227,0.0,0.1362188485595396,0.22138968059635916,0.16925887759990657,0.13133135200076906,0.09316482168935435,0.32482241823570135,0.0,0.030219387916680523,0.38706782058432476,GP_posterior_sample
20.0,74.21052631578948,1.9473684210526319,1.45,0.5322549107058755,0.3402025155001883,0.5014912052716756,0.0,0.2954526372699839,0.22800042886772454,0.12287602513845261,0.08954167057832643,0.0,0.33394907588321476,0.0,0.0,0.39859828690759813,GP_posterior_sample
20.0,74.21052631578948,2.057894736842105,1.45,0.43400306152798374,0.13506828333366533,0.21508857183415242,0.0,0.0,0.05368329954239521,0.22134505554936695,0.18005593336709486,0.0,0.09329057609722827,0.0,0.0,0.09455437134034206,GP_posterior_sample
20.0,74.21052631578948,2.168421052631579,1.45,0.49831049216628365,0.024199332030847287,0.30599818186881406,0.0,0.23964299881787596,0.10901485169721961,0.24793562463791838,0.13046189701795344,0.0,0.16968013335960347,0.0,0.0,0.1910636578153927,GP_posterior_sample
20.0,74.21052631578948,2.278947368421053,1.45,0.34411476533989516,0.27625753051651547,0.3732661284941101,0.009244244309075764,0.164663481395163,0.14995705676911897,0.08039863097916067,0.04905244328461308,0.0012035547887288417,0.22620406585360758,0.0,0.10349300752591904,0.26247504687507384,GP_posterior_sample
20.0,74.21052631578948,2.3894736842105266,1.45,0.5161114865199187,0.060911198710301734,0.21840605402947708,0.0,0.0,0.055702463842443574,0.1302883864260125,0.02396808735629502,0.0,0.09607819113627683,0.0,0.0,0.09807619746458121,GP_posterior_sample
20.0,74.21052631578948,2.5,1.45,0.32716254324292204,0.1361259893444186,0.0,0.041284158344414554,0.15667629410193476,0.0,0.3240865174643953,0.04702167007618316,0.0,0.0,0.0,0.02077453429457267,0.0,GP_posterior_sample
20.0,78.94736842105263,0.4,1.45,0.0,0.0,0.3598608711847751,0.04815338471555014,0.19269515411636873,0.14179803272669367,0.24784942099512047,0.08894136973203866,0.0,0.21493989179700473,0.21595858016377387,0.15158762527243075,0.24824407814200908,GP_posterior_sample
20.0,78.94736842105263,0.5105263157894737,1.45,0.0,0.06886611765691687,0.39985700076302727,0.16724297681605818,0.20705563023629642,0.16614142094391726,0.071819719088475,0.17246170792042165,0.09664336706348324,0.24854785282033728,0.09411522377771908,0.10112447321411458,0.2907038128817034,GP_posterior_sample
20.0,78.94736842105263,0.6210526315789474,1.45,0.0,0.17410498667209526,0.31993876206762206,0.04615138604842928,0.0,0.11749969658924762,0.36937235086612014,0.10250877412062667,0.15514181450547232,0.1813941287112671,0.18389098251471275,0.06785042530387489,0.20586292323433147,GP_posterior_sample
20.0,78.94736842105263,0.7315789473684211,1.45,0.0,0.2859194710819042,0.09645673514528655,0.28436065391027066,0.0,0.0,0.16524494774296622,0.1930851708264743,0.19967394438568487,0.0,0.11889475444360019,0.21641589113828358,0.0,GP_posterior_sample
20.0,78.94736842105263,0.8421052631578948,1.45,0.02773539085474748,0.52073916701834,0.21787668369277682,0.2564549269653759,0.0462267427253871,0.05538026597597842,0.06455037839866967,0.15542280618475074,0.2475881383098098,0.09563337165423363,0.20750894373264556,0.286138463456963,0.0975142199854509,GP_posterior_sample
20.0,78.94736842105263,0.9526315789473685,1.45,0.01758070807377421,0.6016981430836248,0.15199562229400174,0.04065522576968657,0.20445307449723837,0.015282179718522818,0.0,0.0,0.10789197765272454,0.04027481153821322,0.19894801609757676,0.0,0.02757514285828487,GP_posterior_sample
20.0,78.94736842105263,1.0631578947368423,1.45,0.083457179515955,0.4272952066532,0.2005722208673506,0.1770909842379665,0.3283365000573094,0.04484801545844539,0.11417005664711735,0.014367326843125874,0.11992429576384725,0.08109277189372935,0.011633565040852233,0.24150829423659045,0.0791438699258788,GP_posterior_sample
20.0,78.94736842105263,1.1736842105263159,1.45,0.02589357378845858,0.5053210652635062,0.46703824793754256,0.0,0.014599652433812157,0.20703085695013873,0.15765520350733678,0.0,0.0,0.30499893347109286,0.039132500612991714,0.0,0.36202316214350794,GP_posterior_sample
20.0,78.94736842105263,1.2842105263157895,1.45,0.11490021435609492,0.6453431231777862,0.50587408770176,0.1837400776471101,0.14768695111907804,0.2306680422000908,0.04763553625237486,0.0,0.0028244932259348576,0.33763192578477674,0.07220352895413618,0.03544926928773692,0.40325113775439214,GP_posterior_sample
20.0,78.94736842105263,1.3947368421052633,1.45,0.12731363179716873,0.5884114764482883,0.3623163311912101,0.13358466381585765,0.03992859149795981,0.14329253274004033,0.04748427741778529,0.01939407408115097,0.0481037962023384,0.21700316654535667,0.08446571325869064,0.0,0.25085078488179946,GP_posterior_sample
20.0,78.94736842105263,1.505263157894737,1.45,0.27882583792925114,0.3990834229935923,0.3421764424255863,0.09587733225493941,0.10390846433229856,0.13103451837607386,0.044199342844278705,0.0,0.018596704596234543,0.20008001413569498,0.06984997180764405,0.0532066526323184,0.2294703577331607,GP_posterior_sample
20.0,78.94736842105263,1.6157894736842104,1.45,0.3915867168878476,0.49333892415392877,0.36351978634426463,0.0,0.008904751357832585,0.14402500801456677,0.0,0.09691658142660367,0.0,0.21801440624038898,0.11148173344485113,0.01987684655592623,0.25212836816569795,GP_posterior_sample
20.0,78.94736842105263,1.7263157894736842,1.45,0.3596123919801387,0.36219320613832917,0.2485497400509254,0.12412288669452537,0.0,0.07404922536301868,0.06897470102333664,0.2989836744203162,0.0036089555783611824,0.12140733762097228,0.01974874837563273,0.11502185585365994,0.13007661665622386,GP_posterior_sample
20.0,78.94736842105263,1.836842105263158,1.45,0.3782565054443518,0.31920450118196364,0.23796496431734232,0.0,0.22140288543569447,0.06760686937527911,0.14812549629232852,0.15790936169397646,0.0,0.11251315875801537,0.0,0.0,0.11883986013337608,GP_posterior_sample
20.0,78.94736842105263,1.9473684210526319,1.45,0.2891860062997428,0.15966943605038528,0.13816403043151293,0.007095483936760988,0.13170708309250517,0.006863669879664802,0.0,0.1300516815635961,0.0,0.028652396941928643,0.0,0.0,0.012891579030940833,GP_posterior_sample
20.0,78.94736842105263,2.057894736842105,1.45,0.26565970250828713,0.1956031365156838,0.24126884526067588,0.0,0.10559271513726368,0.06961775536037673,0.0,0.2430385485473312,0.0,0.11528934493253115,0.0,0.061327836694897817,0.12234724722169453,GP_posterior_sample
20.0,78.94736842105263,2.168421052631579,1.45,0.5955489405810006,0.09610138589569761,0.6277696921602729,0.0,0.05713281147536166,0.30485902149225225,0.23107598602568352,0.053596306567517155,0.0,0.4400584047154987,0.0,0.12156483184737578,0.5326550347268985,GP_posterior_sample
20.0,78.94736842105263,2.278947368421053,1.45,0.3363775678270326,0.2810297373442062,0.39563235895272647,0.0,0.03929818208851828,0.16357011975174424,0.2165689260996556,0.17267077082108329,0.0,0.24499796939923413,0.0,0.0,0.2862189496580096,GP_posterior_sample
20.0,78.94736842105263,2.3894736842105266,1.45,0.29424926992116346,0.1314696668700968,0.19349485232643968,0.0,0.03458018171172138,0.040540420404511945,0.33563874887880607,0.11525422470345872,0.0,0.07514579830956462,0.0,0.0,0.07163056316167796,GP_posterior_sample
20.0,78.94736842105263,2.5,1.45,0.49330803294637143,0.06463539517580172,0.171830106379501,0.0,0.10848934680513014,0.027354311479096838,0.08078202436029114,0.18420956002224406,0.08061611769774389,0.05694133840199833,0.0,0.035654451297422035,0.04863135359290842,GP_posterior_sample
20.0,83.68421052631578,0.4,1.45,0.0,0.0,0.10631273989405132,0.12464233071360623,0.11276558052794915,0.0,0.28895299544256975,0.24323752923094288,0.06871647144652404,0.0018883839683355302,0.18466019770340442,0.11646821400211935,0.0,GP_posterior_sample
20.0,83.68421052631578,0.5105263157894737,1.45,0.0,0.11500755829473017,0.3130739395517374,0.2779460150411385,0.048370109413591655,0.11332146631275145,0.03945983049850005,0.11883893753156163,0.09633778446030308,0.17562575337148428,0.12896469619289774,0.29896864087089103,0.19857525449905383,GP_posterior_sample
